fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c3611100124362,0.47万(9套),9,9套,套,4711,0.47万,元,"106.267891,29.28556;106.268474,29.285859;106.268739,29.286134;106.267527,29.286662;106.267015,29.287111;106.266941,29.288217;106.266662,29.289063;106.266846,29.289708;106.266349,29.28947;106.265916,29.290334;106.264865,29.290059;106.265467,29.288905;106.264286,29.288295;106.265613,29.28754;106.266283,29.287855",云辉丽都,,3611100124362,resblock,3611100124362,云辉丽都,106.26649573678,29.287958060227,30002,False
c3611100125118,0.5万(9套),9,9套,套,5026,0.5万,元,"106.268189,29.284904;106.267232,29.284518;106.267084,29.284983;106.26743,29.285168;106.266707,29.286034;106.267116,29.286208",沿江花园,,3611100125118,resblock,3611100125118,沿江花园,106.267596,29.285015,30002,False
c3611100120845,0.73万(6套),6,6套,套,7318,0.73万,元,"106.273441,29.287185;106.274159,29.286508;106.274941,29.286024;106.275606,29.286933;106.274617,29.287752",朗苑,,3611100120845,resblock,3611100120845,朗苑,106.274555,29.286921,30002,False
c3611100112166,0.53万(5套),5,5套,套,5256,0.53万,元,"106.283362,29.284217;106.282895,29.283784;106.282639,29.284059;106.283003,29.28439",丽景东城,,3611100112166,resblock,3611100112166,丽景东城,106.28297487484,29.284351510415,30002,False
c3611100118194,0.55万(5套),5,5套,套,5481,0.55万,元,"106.271267,29.28917;106.272232,29.289221;106.272309,29.288705;106.27261,29.288012;106.273189,29.28728;106.273324,29.286929;106.2723,29.286244;106.272183,29.286107;106.271675,29.286161;106.271069,29.286209;106.271208,29.287965",水木年华青木苑,,3611100118194,resblock,3611100118194,水木年华青木苑,106.27219006514,29.287542944482,30002,False
c3611100844825,0.39万(5套),5,5套,套,3893,0.39万,元,"106.266559,29.284062;106.267202,29.282995;106.268486,29.283499;106.267929,29.284601",生活林,,3611100844825,resblock,3611100844825,生活林,106.267557,29.283771,30002,False
c3611100110669,0.57万(4套),4,4套,套,5726,0.57万,元,"106.272704,29.294722;106.272969,29.295214;106.274227,29.294643;106.273962,29.294155",水映康城,,3611100110669,resblock,3611100110669,水映康城,106.27347591068,29.294595407376,30002,False
c367918263217834,0.61万(4套),4,4套,套,6136,0.61万,元,"106.280385,29.284421;106.280636,29.284708;106.281166,29.284322;106.280874,29.283996;106.28038,29.284319",香林华府(江津...,,367918263217834,resblock,367918263217834,香林华府(江津),106.280735,29.284393,30002,False
c3611100109968,0.67万(3套),3,3套,套,6747,0.67万,元,"106.281244,29.288718;106.282142,29.289749;106.283346,29.288686;106.281989,29.287678",东和花园,,3611100109968,resblock,3611100109968,东和花园,106.282205,29.288655,30002,False
c3611100119192,0.43万(3套),3,3套,套,4311,0.43万,元,"106.269915,29.287477;106.270633,29.287454;106.270701,29.288072;106.269996,29.28806",津华大厦,,3611100119192,resblock,3611100119192,津华大厦,106.2704192907,29.287769884503,30002,False
c3611100119712,0.62万(3套),3,3套,套,6241,0.62万,元,"106.267962,29.285465;106.269269,29.285847;106.269458,29.286056;106.269642,29.286016;106.269584,29.28552;106.26838,29.285024",津南花园,,3611100119712,resblock,3611100119712,津南花园,106.268838,29.285473,30002,False
c3611100429480,0.45万(3套),3,3套,套,4504,0.45万,元,"106.280079,29.285386;106.281058,29.284693;106.282702,29.286063;106.281795,29.286717",渝西半岛一号还...,,3611100429480,resblock,3611100429480,渝西半岛一号还房,106.281413,29.285665,30002,False
c3611100507563,0.5万(3套),3,3套,套,5035,0.5万,元,"106.267064,29.288395;106.267563,29.288592;106.267401,29.289025;106.26816,29.289324;106.267904,29.289836;106.267328,29.289957;106.267018,29.2898;106.266834,29.289048",渝能华城,,3611100507563,resblock,3611100507563,渝能华城,106.26759645499,29.289396684904,30002,False
c3611100011634,0.38万(2套),2,2套,套,3817,0.38万,元,"106.267756,29.286705;106.268587,29.286296;106.269638,29.286146;106.269755,29.2873;106.268497,29.287418",水木年华燕安庭,,3611100011634,resblock,3611100011634,水木年华燕安庭,106.268906,29.2868,30002,False
c3611100109858,0.48万(2套),2,2套,套,4774,0.48万,元,"106.282814,29.283574;106.283317,29.283157;106.284701,29.28448;106.284189,29.284913",津都鼎苑,,3611100109858,resblock,3611100109858,津都鼎苑,106.283746,29.283984,30002,False
c3611100125060,0.48万(2套),2,2套,套,4768,0.48万,元,"106.267076,29.286268;106.266676,29.286094;106.265899,29.287173;106.266236,29.287398;106.266573,29.286933",云升苑,,3611100125060,resblock,3611100125060,云升苑,106.26658594876,29.286761706854,30002,False
c3610046687163212,0.45万(1套),1,1套,套,4491,0.45万,元,"106.265585,29.293021;106.265688,29.292852;106.266232,29.293073;106.266088,29.293329;106.265796,29.293301;106.265899,29.293104",南安街军转安居...,,3610046687163212,resblock,3610046687163212,南安街军转安居楼,106.265912,29.293181,30002,False
c3611100110740,0.62万(1套),1,1套,套,6241,0.62万,元,"106.274299,29.294572;106.275444,29.294084;106.275165,29.293458;106.274007,29.294029",玉水湾,,3611100110740,resblock,3611100110740,玉水湾,106.274561,29.294034,30002,False
c3611100115622,(1套),1,1套,套,0,,元,"106.277507,29.283421;106.2781,29.282894;106.278558,29.283283;106.277952,29.283768",家和小区,,3611100115622,resblock,3611100115622,家和小区,106.278023,29.283311,30002,False
c3611100118093,0.48万(1套),1,1套,套,4822,0.48万,元,"106.270535,29.286308;106.269978,29.286355;106.270036,29.28743;106.270606,29.287422",园丁大厦(江津...,,3611100118093,resblock,3611100118093,园丁大厦(江津),106.27032221251,29.286911312019,30002,False
c3611100120867,0.45万(1套),1,1套,套,4508,0.45万,元,"106.269955,29.288209;106.270629,29.28817;106.270692,29.288752;106.270809,29.28891;106.270907,29.288949;106.270889,29.289178;106.270063,29.289083",重齿集资楼,,3611100120867,resblock,3611100120867,重齿集资楼,106.270413,29.288583,30002,False
c3611100122895,0.39万(1套),1,1套,套,3852,0.39万,元,"106.26798,29.296238;106.26894,29.296175;106.268877,29.295293;106.26798,29.295325",东城家园,,3611100122895,resblock,3611100122895,东城家园,106.268488,29.295719,30002,False
c3611100422200,0.43万(1套),1,1套,套,4320,0.43万,元,"106.267795,29.292494;106.268307,29.291324;106.267669,29.290997;106.267584,29.291171;106.267979,29.291403;106.267674,29.29212;106.267584,29.292399",山奇小区,,3611100422200,resblock,3611100422200,山奇小区,106.268022,29.291498,30002,False
c3611100504012,0.48万(1套),1,1套,套,4757,0.48万,元,"106.26651,29.291123;106.266263,29.29097;106.266066,29.290895;106.265949,29.290871;106.265827,29.290812;106.265527,29.290702;106.265369,29.291092;106.264803,29.290887;106.264538,29.2911;106.264264,29.291494;106.264992,29.291844;106.264687,29.292313;106.26479,29.292171;106.264678,29.292321;106.264327,29.292596;106.26479,29.293061;106.265562,29.293588;106.265756,29.293191;106.265733,29.293179;106.265742,29.293167;106.265509,29.293069;106.26563,29.292825;106.265863,29.292285;106.266241,29.291608",奎星广场,,3611100504012,resblock,3611100504012,奎星广场,106.265044,29.292597,30002,False
c3611100111877,0.57万(16套),16,16套,套,5743,0.57万,元,"106.285119,29.2845;106.286493,29.285917;106.28714,29.28546;106.287176,29.284704;106.287553,29.283625;106.286736,29.282885",东城中央,,3611100111877,resblock,3611100111877,东城中央,106.28628813707,29.284318741561,30002,False
c3620031421704478,0.54万(7套),7,7套,套,5443,0.54万,元,"106.334238,29.274517;106.331489,29.27373;106.329657,29.278345;106.333358,29.278818",首创西江阅,,3620031421704478,resblock,3620031421704478,首创西江阅,106.33118341922,29.294013198686,30002,False
c3614578245470481,0.58万(6套),6,6套,套,5823,0.58万,元,"106.345575,29.303215;106.344676,29.302223;106.344173,29.301073;106.343796,29.301034;106.34376,29.303199",西海岸凯悦,,3614578245470481,resblock,3614578245470481,西海岸凯悦,106.344105,29.302749,30002,False
c3615235029414858,0.62万(76套),76,76套,套,6241,0.62万,元,"106.261799,29.316923;106.260253,29.316396;106.25949,29.316419;106.258062,29.318041;106.257747,29.318293;106.258178,29.318576;106.260963,29.318978;106.260945,29.31871;106.261682,29.318742;106.262329,29.317458;106.261718,29.317254",祥瑞城,,3615235029414858,resblock,3615235029414858,祥瑞城,106.25987268515,29.317917104145,30002,False
c36000000007120,0.71万(60套),60,60套,套,7101,0.71万,元,,锦荣府,,36000000007120,resblock,36000000007120,锦荣府,106.26191457064,29.315557115157,30002,False
c3612065720250723,0.68万(45套),45,45套,套,6814,0.68万,元,"106.261619,29.313963;106.263326,29.31103;106.266488,29.311916;106.265374,29.314971",半山府邸,,3612065720250723,resblock,3612065720250723,半山府邸,106.26401812614,29.312501393517,30002,False
c3620042468652092,0.72万(39套),39,39套,套,7210,0.72万,元,,腾龙居公园华府,,3620042468652092,resblock,3620042468652092,腾龙居公园华府,106.25485111339,29.315836921902,30002,False
c3620054979264379,0.91万(27套),27,27套,套,9127,0.91万,元,,昕晖麓台熙著,,3620054979264379,resblock,3620054979264379,昕晖麓台熙著,106.25187930945,29.313818432596,30002,False
c3620036739104957,0.59万(26套),26,26套,套,5941,0.59万,元,"106.264296,29.318655;106.265994,29.319757;106.266587,29.319175;106.265122,29.316758;106.26497,29.317096;106.26497,29.317096",滨利汇金中心,,3620036739104957,resblock,3620036739104957,滨利汇金中心,106.264624,29.318576,30002,False
c3620048404681127,0.89万(17套),17,17套,套,8875,0.89万,元,,御景台,,3620048404681127,resblock,3620048404681127,御景台,106.25868875292,29.316645512739,30002,False
c3620049042376645,0.36万(16套),16,16套,套,3613,0.36万,元,,浒溪小区二期,,3620049042376645,resblock,3620049042376645,浒溪小区二期,106.26132320989,29.320781423666,30002,False
c3620022788244065,0.46万(9套),9,9套,套,4639,0.46万,元,"106.257172,29.319167;106.260236,29.319372;106.259706,29.321978;106.258035,29.321411;106.256948,29.320364;106.256894,29.319592",滨江新城浒溪还...,,3620022788244065,resblock,3620022788244065,滨江新城浒溪还房,106.258481,29.320294,30002,False
c3620029205066890,0.6万(8套),8,8套,套,6024,0.6万,元,"106.267422,29.309073;106.26594,29.308613;106.26536,29.310368;106.265778,29.310443;106.266115,29.309959;106.266919,29.310313",乾和新天汇,,3620029205066890,resblock,3620029205066890,乾和新天汇,106.26258255132,29.305486842608,30002,False
c36000000011877,0.79万(7套),7,7套,套,7899,0.79万,元,,融创晓风澜庭,,36000000011877,resblock,36000000011877,融创晓风澜庭,106.26064476957,29.308989610225,30002,False
c36000000076404,0.74万(1套),1,1套,套,7360,0.74万,元,,腾龙居公园华府...,,36000000076404,resblock,36000000076404,腾龙居公园华府二期,106.25741507042,29.313223653825,30002,False
c3620040854577495,0.73万(58套),58,58套,套,7254,0.73万,元,,锦绣新城（江津...,,3620040854577495,resblock,3620040854577495,锦绣新城（江津）,106.27205953923,29.317764410885,30002,False
c3620055285509087,0.88万(38套),38,38套,套,8809,0.88万,元,,昕晖麓台山舍,,3620055285509087,resblock,3620055285509087,昕晖麓台山舍,106.26855723767,29.311326055003,30002,False
c3616821263305411,0.65万(20套),20,20套,套,6467,0.65万,元,"106.265149,29.308546;106.265724,29.308687;106.264997,29.310577;106.265805,29.310589;106.266964,29.310459;106.26656,29.311624;106.263577,29.310813;106.264529,29.309656",乾和珑湾,,3616821263305411,resblock,3616821263305411,乾和珑湾,106.26551,29.310762,30002,False
c3620040298680255,0.72万(16套),16,16套,套,7190,0.72万,元,,金科滨江中心,,3620040298680255,resblock,3620040298680255,金科滨江中心,106.26776764441,29.319654009513,30002,False
c3620022891023278,0.42万(13套),13,13套,套,4159,0.42万,元,"106.274357,29.314112;106.276495,29.312144;106.27822,29.314931;106.276477,29.315939",海会苑,,3620022891023278,resblock,3620022891023278,海会苑,106.275822,29.314066,30002,False
c3620055303324874,0.66万(12套),12,12套,套,6611,0.66万,元,,石竹盛璟东方,,3620055303324874,resblock,3620055303324874,石竹盛璟东方,106.27403504405,29.320485204554,30002,False
c3611063845420,0.51万(5套),5,5套,套,5087,0.51万,元,"106.338388,29.317175;106.338361,29.317734;106.337229,29.31775;106.336295,29.31912;106.336618,29.319316;106.336313,29.319765;106.33572,29.319584;106.335774,29.318632;106.336241,29.31823;106.336529,29.317734;106.337122,29.317199",北京城建熙城,,3611063845420,resblock,3611063845420,北京城建熙城,106.336517,29.318159,30002,False
c3611099891243,0.7万(1套),1,1套,套,6985,0.7万,元,"106.339215,29.316876;106.343095,29.316766;106.342718,29.319379;106.34155,29.319427;106.34155,29.319899;106.339322,29.319883",首信皇冠假日,,3611099891243,resblock,3611099891243,首信皇冠假日,106.340005,29.317014,30002,False
c3620047984175290,0.57万(2套),2,2套,套,5654,0.57万,元,,芸峰珞璜时代广...,,3620047984175290,resblock,3620047984175290,芸峰珞璜时代广场,106.470605,29.317983,30002,False
c3620048060730201,0.52万(2套),2,2套,套,5181,0.52万,元,,珞璜碧桂园翡翠...,,3620048060730201,resblock,3620048060730201,珞璜碧桂园翡翠蓝山,106.477115,29.318038,30002,False
c3620054223086319,0.43万(1套),1,1套,套,4332,0.43万,元,,富力尚悦居,,3620054223086319,resblock,3620054223086319,富力尚悦居,106.477963,29.316749,30002,False
c3620034437680446,0.64万(114套),114,114套,套,6376,0.64万,元,"106.259306,29.290049;106.259894,29.290045;106.260146,29.28956;106.259548,29.289485",鲁能领秀城1街...,,3620034437680446,resblock,3620034437680446,鲁能领秀城1街区（江津）,106.26321995667,29.332410614741,30002,False
c3620034440864851,0.54万(27套),27,27套,套,5403,0.54万,元,"106.260721,29.329787;106.259382,29.329992;106.259193,29.329228;106.260505,29.32889;106.261592,29.328921;106.261556,29.329409",金瓯滨江国际,,3620034440864851,resblock,3620034440864851,金瓯滨江国际,106.260269,29.329394,30002,False
c36000000062004,1.1万(8套),8,8套,套,11373,1.1万,元,,鲁能领秀城二期,,36000000062004,resblock,36000000062004,鲁能领秀城二期,106.26288446228,29.338466188392,30002,False
c3611588956861309,0.64万(155套),155,155套,套,6430,0.64万,元,"106.268734,29.321009;106.263775,29.320474;106.262463,29.326095;106.267117,29.326536;106.268751,29.325969;106.268177,29.323623",阳光城中央大道,,3611588956861309,resblock,3611588956861309,阳光城中央大道,106.26566394452,29.328527770031,30002,False
c3614799022861804,0.81万(149套),149,149套,套,8145,0.81万,元,"106.262706,29.325956;106.266982,29.326476;106.268707,29.325956;106.26788,29.323311;106.268527,29.320855;106.264143,29.320068;106.263425,29.321579;106.263029,29.323484",金科中央公园城...,,3614799022861804,resblock,3614799022861804,金科中央公园城（江津）,106.26618297786,29.324979001128,30002,False
c36000000001052,0.94万(39套),39,39套,套,9427,0.94万,元,,滨江春城悦府,,36000000001052,resblock,36000000001052,滨江春城悦府,106.27417389891,29.325564579243,30002,False
c3616007239600375,0.74万(21套),21,21套,套,7371,0.74万,元,"106.276513,29.324555;106.277124,29.324736;106.279163,29.32509;106.280079,29.324186;106.279468,29.323906;106.27972,29.323308;106.280335,29.323363;106.280349,29.322973;106.277079,29.32243",城海滨江春城,,3616007239600375,resblock,3616007239600375,城海滨江春城,106.278345,29.32365,30002,False
c3620056835341364,0.85万(21套),21,21套,套,8482,0.85万,元,,滨江春城溪岸,,3620056835341364,resblock,3620056835341364,滨江春城溪岸,106.27784284131,29.325706554903,30002,False
c3620045459903226,0.59万(4套),4,4套,套,5885,0.59万,元,,滨江春城公元,,3620045459903226,resblock,3620045459903226,滨江春城公元,106.279172,29.323544,30002,False
c36000000058946,0.93万(45套),45,45套,套,9332,0.93万,元,,万达西江月,,36000000058946,resblock,36000000058946,万达西江月,106.28654503368,29.325246035965,30002,False
c36000000071883,0.81万(5套),5,5套,套,8119,0.81万,元,,西江月府,,36000000071883,resblock,36000000071883,西江月府,106.29028726514,29.323024318981,30002,False
c3620050570373650,0.77万(7套),7,7套,套,7739,0.77万,元,,恒大时代新城,,3620050570373650,resblock,3620050570373650,恒大时代新城,106.368446,29.342601,30002,False
c3620021507540158,0.9万(82套),82,82套,套,8955,0.9万,元,"106.544316,29.376961;106.543274,29.37187;106.545546,29.371697;106.546957,29.376599;106.545223,29.376718",恒大新城,,3620021507540158,resblock,3620021507540158,恒大新城,106.544278549,29.359423925318,30002,False
c3620034032846521,0.85万(55套),55,55套,套,8531,0.85万,元,"106.526889,29.361034;106.528335,29.360586;106.529907,29.36201;106.529583,29.362663;106.526862,29.361452",金科集美锦湾,,3620034032846521,resblock,3620034032846521,金科集美锦湾,106.528428,29.361287,30002,False
c3620027554034808,0.8万(45套),45,45套,套,7954,0.8万,元,"106.53801,29.355974;106.536429,29.347206;106.539662,29.347065;106.540219,29.352039;106.54304,29.352983;106.542753,29.354526;106.540812,29.355864",和泓文华府,,3620027554034808,resblock,3620027554034808,和泓文华府,106.53901401838,29.349385271771,30002,False
